SubjectID,Visit,TrialNo,TimeAtStartOfTrial,BlockNo,LeftFace,RightFace,WinningFace,WinningSide,ChosenFace,ChosenSide,FaceOnset,RT,FeedbackOnset,Rewarded,PercentRewardedInBlock
MUTRIP18,1,1,3.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,4.00,3853,8.50,No,00
MUTRIP18,1,2,10.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,11.00,2353,15.50,Yes,50
MUTRIP18,1,3,17.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,18.00,1205,22.50,No,33
MUTRIP18,1,4,24.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,25.00,1243,29.50,Yes,50
MUTRIP18,1,5,31.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,32.00,1405,36.50,No,40
MUTRIP18,1,6,38.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,39.00,1341,43.50,Yes,50
MUTRIP18,1,7,45.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,46.00,1301,50.50,Yes,57
MUTRIP18,1,8,52.00,1,AngryB,HappyB,AngryB,Left,HappyB,Right,53.00,1717,57.50,No,50
MUTRIP18,1,9,59.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,60.00,885,64.50,No,44
MUTRIP18,1,10,66.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,67.00,511,71.50,No,40
MUTRIP18,1,11,73.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,74.00,493,78.50,No,36
MUTRIP18,1,12,80.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,81.00,1165,85.50,No,33
MUTRIP18,1,13,87.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,88.00,1106,92.50,Yes,38
MUTRIP18,1,14,94.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,95.00,892,99.50,Yes,43
MUTRIP18,1,15,101.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,102.00,559,106.50,Yes,47
MUTRIP18,1,16,108.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,109.00,1020,113.50,Yes,50
MUTRIP18,1,17,115.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,116.00,892,120.50,No,47
MUTRIP18,1,18,122.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,123.00,500,127.50,No,44
MUTRIP18,1,19,129.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,130.00,780,134.50,Yes,47
MUTRIP18,1,20,136.00,1,HappyB,AngryB,AngryB,Right,AngryB,Right,137.00,1251,141.50,Yes,50
MUTRIP18,1,21,143.00,1,HappyB,AngryB,HappyB,Left,AngryB,Right,144.00,707,148.50,No,48
MUTRIP18,1,22,150.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,151.00,1983,155.50,No,45
MUTRIP18,1,23,157.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,158.00,1200,162.50,Yes,48
MUTRIP18,1,24,164.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,165.00,666,169.50,Yes,50
MUTRIP18,1,25,171.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,172.00,1234,176.50,Yes,52
MUTRIP18,1,26,178.00,1,HappyB,AngryB,AngryB,Right,AngryB,Right,179.00,825,183.50,Yes,54
MUTRIP18,1,27,185.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,186.00,1220,190.50,Yes,56
MUTRIP18,1,28,192.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,193.00,433,197.50,No,54
MUTRIP18,1,29,199.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,200.00,648,204.50,Yes,55
MUTRIP18,1,30,206.00,1,AngryB,HappyB,AngryB,Left,HappyB,Right,207.00,824,211.50,No,53
MUTRIP18,1,31,216.00,2,NeutralA,NeutralB,NeutralB,Right,NeutralA,Left,217.00,2439,221.50,No,00
MUTRIP18,1,32,223.00,2,NeutralA,NeutralB,NeutralA,Left,NeutralA,Left,224.00,1106,228.50,Yes,50
MUTRIP18,1,33,230.00,2,NeutralB,NeutralA,NeutralA,Right,NeutralB,Left,231.00,1364,235.51,No,33
