SubjectID,Visit,TrialNo,TimeAtStartOfTrial,BlockNo,LeftFace,RightFace,WinningFace,WinningSide,ChosenFace,ChosenSide,FaceOnset,RT,FeedbackOnset,Rewarded,PercentRewardedInBlock
MUTRIPB015AV2,1,1,3.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,4.00,2450,8.50,Yes,100
MUTRIPB015AV2,1,2,10.00,1,HappyB,AngryB,HappyB,Left,AngryB,Right,11.00,1363,15.50,No,50
MUTRIPB015AV2,1,3,17.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,18.00,1643,22.50,Yes,67
MUTRIPB015AV2,1,4,24.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,25.00,1634,29.50,No,50
MUTRIPB015AV2,1,5,31.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,32.00,1779,36.50,Yes,60
MUTRIPB015AV2,1,6,38.00,1,AngryB,HappyB,HappyB,Right,None,None,39.00,.,43.50,No,50
MUTRIPB015AV2,1,7,45.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,46.00,1483,50.50,Yes,57
MUTRIPB015AV2,1,8,52.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,53.00,1858,57.50,Yes,63
MUTRIPB015AV2,1,9,59.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,60.00,1498,64.50,No,56
MUTRIPB015AV2,1,10,66.00,1,AngryB,HappyB,AngryB,Left,HappyB,Right,67.00,1530,71.50,No,50
MUTRIPB015AV2,1,11,73.00,1,HappyB,AngryB,HappyB,Left,AngryB,Right,74.00,4146,78.50,No,45
MUTRIPB015AV2,1,12,80.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,81.00,1481,85.50,No,42
MUTRIPB015AV2,1,13,87.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,88.00,1361,92.50,No,38
MUTRIPB015AV2,1,14,94.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,95.00,2033,99.50,Yes,43
MUTRIPB015AV2,1,15,101.00,1,HappyB,AngryB,HappyB,Left,AngryB,Right,102.00,1785,106.50,No,40
MUTRIPB015AV2,1,16,108.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,109.00,857,113.50,Yes,44
MUTRIPB015AV2,1,17,115.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,116.00,1169,120.50,Yes,47
MUTRIPB015AV2,1,18,122.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,123.00,1090,127.50,Yes,50
MUTRIPB015AV2,1,19,129.00,1,HappyB,AngryB,HappyB,Left,AngryB,Right,130.00,1842,134.50,No,47
MUTRIPB015AV2,1,20,136.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,137.00,1210,141.50,Yes,50
MUTRIPB015AV2,1,21,143.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,144.00,2513,148.50,Yes,52
MUTRIPB015AV2,1,22,150.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,151.00,609,155.50,No,50
MUTRIPB015AV2,1,23,157.00,1,HappyB,AngryB,HappyB,Left,HappyB,Left,158.00,2129,162.50,Yes,52
MUTRIPB015AV2,1,24,164.00,1,AngryB,HappyB,AngryB,Left,AngryB,Left,165.00,809,169.50,Yes,54
MUTRIPB015AV2,1,25,171.00,1,AngryB,HappyB,AngryB,Left,HappyB,Right,172.00,3370,176.50,No,52
MUTRIPB015AV2,1,26,178.00,1,AngryB,HappyB,HappyB,Right,AngryB,Left,179.00,1001,183.50,No,50
MUTRIPB015AV2,1,27,185.00,1,AngryB,HappyB,AngryB,Left,HappyB,Right,186.00,1602,190.50,No,48
MUTRIPB015AV2,1,28,192.00,1,AngryB,HappyB,HappyB,Right,HappyB,Right,193.00,1753,197.50,Yes,50
MUTRIPB015AV2,1,29,199.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,200.00,1105,204.50,No,48
MUTRIPB015AV2,1,30,206.00,1,HappyB,AngryB,AngryB,Right,HappyB,Left,207.00,2089,211.50,No,47
MUTRIPB015AV2,1,31,216.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,217.00,2585,221.50,Yes,100
MUTRIPB015AV2,1,32,223.00,2,NeutralB,NeutralA,NeutralB,Left,NeutralB,Left,224.00,1385,228.50,Yes,100
